date,AAL,AAMRQ,AAPL,ABI
2012-07-02,12.7721157746555,0.543,18.0087478604677,15.27
2012-07-03,12.4516346408265,0.53,18.2181589736092,16.0
2012-07-05,12.6967084490487,0.49,18.5382023729387,16.0
2012-07-06,13.0737450770828,0.49,18.4148048229598,16.0
2012-07-09,12.7155602804504,0.49,18.6582566395438,16.0
2012-07-10,13.1114487398862,0.4811,18.4856216435142,16.0
2012-07-11,13.3093929696041,0.5404,18.3707342693959,17.14
2012-07-12,13.1680042340913,0.518,18.2026582961488,17.14
2012-07-13,13.6204481877323,0.535,18.3871467514128,16.95
2012-07-16,13.2811152225016,0.528,18.4461101127328,15.75
2012-07-17,13.2622633910999,0.52,18.4470219172893,15.75
2012-07-18,12.6495788705444,0.5105,18.4263543473421,15.68
2012-07-19,11.782394626066,0.5395,18.6713258381869,15.68
2012-07-20,11.3205247567242,0.54,18.3667831163178,15.68
2012-07-23,11.3865061666302,0.5325,18.352498178266,15.85
2012-07-24,10.9246362972884,0.515,18.2640531362861,15.5
2012-07-25,10.5098960064509,0.513,17.4753421949185,15.5
2012-07-26,10.5475996692543,0.514,17.472606781249,15.5
2012-07-27,10.6984143204679,0.504,17.7850518092744,16.05
2012-07-30,10.6418588262628,0.51,18.085035508361,16.05
2012-07-31,10.8020993931773,0.507,18.5631250308162,15.02
2012-08-01,10.2082667040236,0.507,18.4430707642111,16.46
2012-08-02,10.0668779685108,0.51,18.4728563797233,16.46
2012-08-03,10.2648221982287,0.507,18.7132688477856,16.46
2012-08-06,10.1894148726219,0.506,18.9214642215185,15.82
2012-08-07,9.36936020664766,0.5025,18.8717404797043,15.97
2012-08-08,9.80295232888689,0.5,18.8397057462862,15.97
2012-08-09,9.47304527935705,0.49,18.9466908142482,15.97
2012-08-10,9.49189711075875,0.4915,18.9762983571248,15.97
2012-08-13,9.53902668926301,0.5,19.2296412497807,16.79
2012-08-14,9.53902668926301,0.4988,19.2812255255142,16.78
2012-08-15,9.56730443636557,0.5,19.2549755390463,16.7
2012-08-16,9.34108245954511,0.4915,19.4231585918816,16.3481
2012-08-17,9.5013230264596,0.493,19.7824171276117,16.3481
2012-08-20,9.9820447272031,0.491,20.3025331385581,16.3481
2012-08-21,10.7643957303739,0.494,20.02513793272,16.8
2012-08-22,10.9434881286901,0.493,20.4160795916521,16.8
2012-08-23,10.4062109337415,0.488,20.225614573559,16.8957
2012-08-24,10.4721923436474,0.4856,20.2436843316858,16.8957
2012-08-27,10.4062109337415,0.47,20.6239428565902,16.05
2012-08-28,10.1894148726219,0.469,20.5970824053206,16.05
2012-08-29,9.85008190739116,0.45,20.5563644030552,16.25
2012-08-30,9.80295232888689,0.4521,20.2634023447768,16.25
2012-08-31,10.0480261371091,0.4698,20.3052802301652,16.25
2012-09-04,9.85008190739116,0.478,20.6022713561341,16.25
2012-09-05,10.5758774163568,0.48,20.4575911981595,16.21
2012-09-06,10.7643957303739,0.4685,20.6419515682368,16.21
2012-09-07,11.4430616608353,0.462,20.7692334793663,16.21
2012-09-10,11.3110988410233,0.4516,20.2289721299677,17.0
2012-09-11,10.9529140443909,0.4605,20.1633471637978,16.9
2012-09-12,11.141432358408,0.451,20.4441609725248,16.75
2012-09-13,10.6041551634594,0.4512,20.846762509167,17.24
2012-09-14,9.92548923299798,0.434,21.1001054018228,17.24
2012-09-17,9.95376698010054,0.4311,21.3595834657345,17.24
2012-09-18,9.71811908757922,0.426,21.4245674438628,17.24
2012-09-19,10.3402295238355,0.407,21.4303668594778,17.24
2012-09-20,10.0668779685108,0.364,21.3265878432091,17.24
2012-09-21,10.0574520528099,0.425,21.3691677631194,17.85
2012-09-24,9.90663740159627,0.4063,21.0851490141841,18.49
2012-09-25,9.68984134047666,0.405,20.5586231228211,18.49
2012-09-26,9.89721148589542,0.4035,20.3034488357605,17.31
2012-09-27,9.76524866608348,0.4185,20.7960939306358,16.75
2012-09-28,9.85950782309201,0.365,20.3622060729126,16.5
2012-10-01,10.1328593784167,0.3875,20.126719275703,16.5
2012-10-02,10.2553962825278,0.3915,20.1853238966547,16.5
2012-10-03,11.1037286956046,0.39,20.4948295510559,16.5
2012-10-04,11.0000436228952,0.394,20.3528964846885,17.37
2012-10-05,10.9906177071943,0.39,19.9191612431657,17.37
2012-10-08,10.9057844658867,0.395,19.4790161212262,17.5
2012-10-09,10.6512847419636,0.388,19.4082022042429,17.5
2012-10-10,10.6889884047671,0.386,19.5626497990427,17.3
2012-10-11,10.5287478378526,0.384,19.1716470936305,17.2
2012-10-12,10.7078402361688,0.382,19.2209116031181,17.2
2012-10-15,10.7643957303739,0.38,19.3749318725568,17.2
2012-10-16,10.9152103815875,0.3725,19.8337724790446,17.2
